Ingredient_id,Item_id,Ingredient_Name
2327,311,Honey
2328,311,Chia_Seeds
2329,311,Vanilla_Extract
2330,312,Croissant
2331,312,Eggs
2332,312,Egg
2333,312,Cheddar_Cheese
2334,312,Tomato
2335,312,Spinach
2336,312,Butter
2337,312,Black_Pepper
2338,313,Tofu
2339,313,Farro
2340,313,Broccoli
2341,313,Carrot
2342,313,Edamame
2343,313,Cilantro_Lime_Sauce
2344,313,Sesame_Seeds
2345,314,Sourdough_Bread
2346,314,Portobello
2347,314,Lettuce
2348,314,Tomato
2349,314,Pickles
2350,314,Red_Onion
2351,314,Mozzarella_Cheese
2352,314,Mayonnaise
2353,315,Minestrone
2354,315,Vegetable_Broth
2355,315,Carrot
2356,315,Celery
2357,315,Onion
2358,315,Garlic
2359,315,Kosher_Salt
2360,315,Black_Pepper
2361,316,Penne
2362,316,Turkey
2363,316,Pesto_Sauce
2364,316,Garlic
2365,316,Parmesan_Cheese
2366,316,Spinach
2367,316,Olive_Oil
2368,317,Corn_Tortilla
2369,317,Carnitas
2370,317,Cabbage
2371,317,Pico_De_Gallo
2372,317,Cilantro
2373,317,Lime_Juice
2374,317,Cotija_Cheese
2375,318,Grilled_Chicken
2376,318,Romaine_Lettuce
2377,318,Peas
2378,318,Corn
2379,318,Ranch_Dressing
2380,318,Croutons
2381,318,Parmesan_Cheese
2382,319,Turkey
2383,319,Quinoa
2384,319,Honey_Mustard_Sauce
2385,319,Broccoli
2386,319,Carrot
2387,319,Olive_Oil
2388,319,Garlic
2389,319,Kosher_Salt
2390,320,Tofu
2391,320,Jasmine_Rice
2392,320,Coconut_Milk
2393,320,Massaman_Curry_Paste
2394,320,Bell_Pepper
2395,320,Onion
2396,320,Basil
2397,320,Lime_Juice
2398,321,Tofu
2399,321,Cucumber
2400,321,Corn
2401,321,Soy_Sauce
2402,321,Garlic
2403,321,Ginger
2404,321,Sesame_Oil
2405,321,Brown_Rice
2406,322,Ramen_Noodles
2407,322,Chicken
2408,322,Miso_Broth
2409,322,Soft_Boiled_Egg
2410,322,Green_Onion
2411,322,Mushroom
2412,322,Nori
2413,322,Sesame_Seeds
2414,323,Linguine
2415,323,Vegetable
2416,323,Creamy_Pesto_Sauce
2417,323,Garlic
2418,323,Tomato
2419,323,Parmesan_Cheese
2420,323,Olive_Oil
2421,323,Basil
2422,324,Corn_Tortilla
2423,324,Black_Bean
2424,324,Tomatillo_Sauce
2425,324,Monterey_Jack_Cheese
2426,324,Onion
2427,324,Cilantro
2428,324,Rice
2429,324,Sour_Cream
2430,325,Rolled_Oats
2431,325,Apple
2432,325,Pecans
2433,325,Low_Fat_Milk
2434,325,Cinnamon
2435,325,Maple_Syrup
2436,325,Chia_Seeds
2437,326,All_Purpose_Flour
2438,326,Eggs
2439,326,Whole_Milk
2440,326,Baking_Powder
2441,326,Apple
2442,326,Butter
2443,326,Sugar
2444,326,Vanilla_Extract
2445,327,Flour_Tortilla
2446,327,Eggs
2447,327,Chorizo_Style_Tofu
2448,327,Cheddar_Cheese
2449,327,Salsa
2450,327,Potatoes
2451,327,Green_Onion
2452,327,Kosher_Salt
2453,328,Greek_Yogurt
2454,328,Apple
2455,328,Granola
2456,328,Honey
2457,328,Chia_Seeds
2458,328,Vanilla_Extract
2459,329,English_Muffin
2460,329,Eggs
2461,329,Tofu
2462,329,Swiss_Cheese
2463,329,Tomato
2464,329,Spinach
2465,329,Butter
2466,329,Black_Pepper
2467,330,Eggs
2468,330,Carrot
2469,330,Corn
2470,330,Mozzarella_Cheese
2471,330,Whole_Milk
2472,330,Canola_Oil
2473,330,Kosher_Salt
2474,330,Black_Pepper
2475,331,Black_Bean
2476,331,Romaine_Lettuce
2477,331,Peas
2478,331,Spinach
2479,331,Ranch_Dressing
2480,331,Croutons
2481,331,Parmesan_Cheese
2482,332,Flour_Tortilla
2483,332,Salmon
2484,332,Mediterranean_Sauce
2485,332,Romaine_Lettuce
2486,332,Tomato
2487,332,Red_Onion
2488,332,Pepper_Jack_Cheese
2489,333,Tofu
2490,333,Brown_Rice
2491,333,Broccoli
2492,333,Carrot
2493,333,Edamame
2494,333,Cilantro_Lime_Sauce
2495,333,Sesame_Seeds
2496,334,Black_Bean
2497,334,Vegetable_Broth
2498,334,Carrot
2499,334,Celery
2500,334,Onion
2501,334,Garlic
2502,334,Kosher_Salt
2503,334,Black_Pepper
2504,335,Linguine
2505,335,Tofu
2506,335,Garlic_Olive_Oil_Sauce
2507,335,Garlic
2508,335,Parmesan_Cheese
2509,335,Spinach
2510,335,Olive_Oil
2511,336,Corn_Tortilla
2512,336,Tofu
2513,336,Cabbage
2514,336,Pico_De_Gallo
2515,336,Cilantro
2516,336,Lime_Juice
2517,336,Cotija_Cheese
2518,337,Rigatoni
2519,337,Meatball
2520,337,Roasted_Garlic_Sauce
2521,337,Garlic
2522,337,Tomato
2523,337,Parmesan_Cheese
2524,337,Olive_Oil
2525,337,Basil
2526,338,Tofu
2527,338,Mashed_Potatoes
2528,338,Green_Bean
2529,338,Lemon_Juice
2530,338,Butter
2531,338,Parsley
2532,338,Kosher_Salt
2533,338,Black_Pepper
2534,339,Corn_Tortilla
2535,339,Lentil
2536,339,Tomatillo_Sauce
2537,339,Monterey_Jack_Cheese
2538,339,Onion
2539,339,Cilantro
2540,339,Rice
2541,339,Sour_Cream
2542,340,Tofu
2543,340,Pita_Bread
2544,340,Rice
2545,340,Cucumber
2546,340,Tomato
2547,340,Tzatziki_Sauce
2548,340,Red_Onion
2549,340,Parsley
2550,341,Chicken
2551,341,Brown_Rice
2552,341,Buffalo_Sauce
2553,341,Broccoli
2554,341,Carrot
2555,341,Olive_Oil
2556,341,Garlic
2557,341,Kosher_Salt
2558,342,Tofu
2559,342,Jasmine_Rice
2560,342,Coconut_Milk
2561,342,Red_Curry_Paste
2562,342,Bell_Pepper
2563,342,Onion
2564,342,Basil
2565,342,Lime_Juice
2566,343,All_Purpose_Flour
2567,343,Eggs
2568,343,Whole_Milk
2569,343,Baking_Powder
2570,343,Mango
2571,343,Butter
2572,343,Sugar
2573,343,Vanilla_Extract
2574,344,Flour_Tortilla
2575,344,Eggs
2576,344,Black_Bean
2577,344,Cheddar_Cheese
2578,344,Salsa
2579,344,Potatoes
2580,344,Green_Onion
2581,344,Kosher_Salt
2582,345,Greek_Yogurt
2583,345,Raspberry
2584,345,Granola
2585,345,Honey
2586,345,Chia_Seeds
2587,345,Vanilla_Extract
2588,346,Biscuit
2589,346,Eggs
2590,346,Tofu
2591,346,Cheddar_Cheese
2592,346,Tomato
2593,346,Spinach
2594,346,Butter
2595,346,Black_Pepper
2596,347,Eggs
2597,347,Zucchini
2598,347,Broccoli
2599,347,Cheddar_Cheese
2600,347,Whole_Milk
2601,347,Canola_Oil
2602,347,Kosher_Salt
2603,347,Black_Pepper
2604,348,Rolled_Oats
2605,348,Pineapple
2606,348,Cashews
2607,348,Low_Fat_Milk
2608,348,Cinnamon
2609,348,Maple_Syrup
2610,348,Chia_Seeds
2611,349,Rotini
2612,349,Shrimp
2613,349,Marinara_Sauce
2614,349,Garlic
2615,349,Parmesan_Cheese
2616,349,Spinach
2617,349,Olive_Oil
2618,350,Corn_Tortilla
2619,350,Carnitas
2620,350,Cabbage
2621,350,Pico_De_Gallo
2622,350,Cilantro
2623,350,Lime_Juice
2624,350,Cotija_Cheese
2625,351,Grilled_Chicken
2626,351,Romaine_Lettuce
2627,351,Green_Bean
2628,351,Cabbage
2629,351,Ranch_Dressing
2630,351,Croutons
2631,351,Parmesan_Cheese
2632,352,Flour_Tortilla
2633,352,Chickpea
2634,352,Pesto_Sauce
2635,352,Romaine_Lettuce
2636,352,Tomato
2637,352,Red_Onion
2638,352,Pepper_Jack_Cheese
2639,353,Shrimp
2640,353,Rice
2641,353,Broccoli
2642,353,Carrot
2643,353,Edamame
2644,353,Ginger_Soy_Sauce
2645,353,Sesame_Seeds
2646,354,Brioche_Bun
2647,354,Black_Bean
2648,354,Lettuce
2649,354,Tomato
2650,354,Pickles
2651,354,Red_Onion
2652,354,Feta_Cheese
2653,354,Mayonnaise
2654,355,Corn_Tortilla
2655,355,Chickpea
2656,355,Red_Chile_Sauce
2657,355,Monterey_Jack_Cheese
2658,355,Onion
2659,355,Cilantro
2660,355,Rice
2661,355,Sour_Cream
2662,356,Beef
2663,356,Pita_Bread
2664,356,Rice
2665,356,Cucumber
2666,356,Tomato
2667,356,Tzatziki_Sauce
2668,356,Red_Onion
2669,356,Parsley
2670,357,Turkey
2671,357,Farro
2672,357,Pesto_Sauce
2673,357,Broccoli
2674,357,Carrot
2675,357,Olive_Oil
2676,357,Garlic
2677,357,Kosher_Salt
2678,358,Chicken
2679,358,Jasmine_Rice
2680,358,Coconut_Milk
2681,358,Red_Curry_Paste
2682,358,Bell_Pepper
2683,358,Onion
2684,358,Basil
2685,358,Lime_Juice
2686,359,Rigatoni
2687,359,Vegetable
2688,359,Tomato_Basil_Sauce
2689,359,Garlic
2690,359,Tomato
2691,359,Parmesan_Cheese
2692,359,Olive_Oil
2693,359,Basil
2694,360,Chicken
2695,360,Mashed_Potatoes
2696,360,Green_Bean
2697,360,Lemon_Juice
2698,360,Butter
2699,360,Parsley
2700,360,Kosher_Salt
2701,360,Black_Pepper
2702,361,Greek_Yogurt
2703,361,Peach
2704,361,Granola
2705,361,Honey
2706,361,Chia_Seeds
2707,361,Vanilla_Extract
2708,362,Bagel
2709,362,Eggs
2710,362,Tofu
2711,362,Feta_Cheese
2712,362,Tomato
2713,362,Spinach
2714,362,Butter
2715,362,Black_Pepper
2716,363,Eggs
2717,363,Zucchini
2718,363,Tomato
2719,363,Mozzarella_Cheese
2720,363,Whole_Milk
2721,363,Canola_Oil
2722,363,Kosher_Salt
2723,363,Black_Pepper
2724,364,Rolled_Oats
2725,364,Apple
2726,364,Pistachios
2727,364,Low_Fat_Milk
2728,364,Cinnamon
2729,364,Maple_Syrup
2730,364,Chia_Seeds
2731,365,All_Purpose_Flour
2732,365,Eggs
2733,365,Whole_Milk
2734,365,Baking_Powder
2735,365,Apple
2736,365,Butter
2737,365,Sugar
2738,365,Vanilla_Extract
2739,366,Greek_Yogurt
2740,366,Strawberry
2741,366,Granola
2742,366,Honey
2743,366,Chia_Seeds
2744,366,Vanilla_Extract
2745,367,Macaroni
2746,367,Chicken
2747,367,Marinara_Sauce
2748,367,Garlic
2749,367,Parmesan_Cheese
2750,367,Spinach
2751,367,Olive_Oil
2752,368,Grilled_Chicken
2753,368,Romaine_Lettuce
2754,368,Bell_Pepper
2755,368,Cabbage
2756,368,Ranch_Dressing
2757,368,Croutons
2758,368,Parmesan_Cheese
2759,369,Flour_Tortilla
2760,369,Pork
2761,369,Mediterranean_Sauce
2762,369,Romaine_Lettuce
2763,369,Tomato
2764,369,Red_Onion
2765,369,Mozzarella_Cheese
2766,370,Chicken
2767,370,Farro
2768,370,Broccoli
2769,370,Carrot
2770,370,Edamame
2771,370,Lemon_Herb_Sauce
2772,370,Sesame_Seeds
2773,371,Sourdough_Bread
2774,371,Beef
2775,371,Lettuce
2776,371,Tomato
2777,371,Pickles
2778,371,Red_Onion
2779,371,Swiss_Cheese
2780,371,Mayonnaise
2781,372,Linguine
2782,372,Shrimp
2783,372,Alfredo_Sauce
2784,372,Garlic
2785,372,Parmesan_Cheese
2786,372,Spinach
2787,372,Olive_Oil
2788,373,Corn_Tortilla
2789,373,Pinto_Bean
2790,373,Red_Chile_Sauce
2791,373,Monterey_Jack_Cheese
2792,373,Onion
2793,373,Cilantro
2794,373,Rice
2795,373,Sour_Cream
2796,374,Lamb
2797,374,Pita_Bread
2798,374,Rice
2799,374,Cucumber
2800,374,Tomato
2801,374,Tzatziki_Sauce
2802,374,Red_Onion
2803,374,Parsley
2804,375,Chicken
2805,375,Couscous
2806,375,Pesto_Sauce
2807,375,Broccoli
2808,375,Carrot
2809,375,Olive_Oil
2810,375,Garlic
2811,375,Kosher_Salt
2812,376,Shrimp
2813,376,Jasmine_Rice
2814,376,Coconut_Milk
2815,376,Massaman_Curry_Paste
2816,376,Bell_Pepper
2817,376,Onion
2818,376,Basil
2819,376,Lime_Juice
2820,377,Shrimp
2821,377,Cabbage
2822,377,Bell_Pepper
2823,377,Soy_Sauce
2824,377,Garlic
2825,377,Ginger
2826,377,Sesame_Oil
2827,377,Brown_Rice
2828,378,Ramen_Noodles
2829,378,Tofu
2830,378,Miso_Broth
2831,378,Soft_Boiled_Egg
2832,378,Green_Onion
2833,378,Mushroom
2834,378,Nori
2835,378,Sesame_Seeds
2836,379,All_Purpose_Flour
2837,379,Eggs
2838,379,Whole_Milk
2839,379,Baking_Powder
2840,379,Strawberry
2841,379,Butter
2842,379,Sugar
2843,379,Vanilla_Extract
2844,380,Flour_Tortilla
2845,380,Eggs
2846,380,Turkey_Sausage
2847,380,Cheddar_Cheese
2848,380,Salsa
2849,380,Potatoes
2850,380,Green_Onion
2851,380,Kosher_Salt
2852,381,Greek_Yogurt
2853,381,Banana
2854,381,Granola
2855,381,Honey
2856,381,Chia_Seeds
2857,381,Vanilla_Extract
2858,382,Biscuit
2859,382,Eggs
2860,382,Ham
2861,382,Parmesan_Cheese
2862,382,Tomato
2863,382,Spinach
2864,382,Butter
2865,382,Black_Pepper
2866,383,Eggs
2867,383,Bell_Pepper
2868,383,Broccoli
2869,383,Feta_Cheese
2870,383,Whole_Milk
2871,383,Canola_Oil
2872,383,Kosher_Salt
2873,383,Black_Pepper
2874,384,Rolled_Oats
2875,384,Banana
2876,384,Walnuts
2877,384,Low_Fat_Milk
2878,384,Cinnamon
2879,384,Maple_Syrup
2880,384,Chia_Seeds
2881,385,Penne
2882,385,Shrimp
2883,385,Marinara_Sauce
2884,385,Garlic
2885,385,Parmesan_Cheese
2886,385,Spinach
2887,385,Olive_Oil
2888,386,Black_Bean
2889,386,Romaine_Lettuce
2890,386,Spinach
2891,386,Corn
2892,386,Lemon_Tahini_Dressing
2893,386,Croutons
2894,386,Parmesan_Cheese
2895,387,Flour_Tortilla
2896,387,Turkey
2897,387,Mediterranean_Sauce
2898,387,Romaine_Lettuce
2899,387,Tomato
2900,387,Red_Onion
2901,387,Cheddar_Cheese
2902,388,Lentil
2903,388,Rice
2904,388,Broccoli
2905,388,Carrot
2906,388,Edamame
2907,388,Ginger_Soy_Sauce
2908,388,Sesame_Seeds
2909,389,Sourdough_Bread
2910,389,Turkey
2911,389,Lettuce
2912,389,Tomato
2913,389,Pickles
2914,389,Red_Onion
2915,389,Pepper_Jack_Cheese
2916,389,Mayonnaise
2917,390,Black_Bean
2918,390,Vegetable_Broth
2919,390,Carrot
2920,390,Celery
2921,390,Onion
2922,390,Garlic
2923,390,Kosher_Salt
2924,390,Black_Pepper
2925,391,Vegetable
2926,391,Jasmine_Rice
2927,391,Coconut_Milk
2928,391,Massaman_Curry_Paste
2929,391,Bell_Pepper
2930,391,Onion
2931,391,Basil
2932,391,Lime_Juice
2933,392,Tofu
2934,392,Tomato
2935,392,Carrot
2936,392,Soy_Sauce
2937,392,Garlic
2938,392,Ginger
2939,392,Sesame_Oil
2940,392,Brown_Rice
2941,393,Penne
2942,393,Chicken
2943,393,Creamy_Pesto_Sauce
2944,393,Garlic
2945,393,Tomato
2946,393,Parmesan_Cheese
2947,393,Olive_Oil
2948,393,Basil
2949,394,Chicken
2950,394,Rice_Pilaf
2951,394,Green_Bean
2952,394,Lemon_Juice
2953,394,Butter
2954,394,Parsley
2955,394,Kosher_Salt
2956,394,Black_Pepper
2957,395,Corn_Tortilla
2958,395,Black_Bean
2959,395,Tomatillo_Sauce
2960,395,Monterey_Jack_Cheese
2961,395,Onion
2962,395,Cilantro
2963,395,Rice
2964,395,Sour_Cream
2965,396,Chicken
2966,396,Pita_Bread
2967,396,Rice
2968,396,Cucumber
2969,396,Tomato
2970,396,Tzatziki_Sauce
2971,396,Red_Onion
2972,396,Parsley
2973,397,Greek_Yogurt
2974,397,Pineapple
2975,397,Granola
2976,397,Honey
2977,397,Chia_Seeds
2978,397,Vanilla_Extract
2979,398,Croissant
2980,398,Eggs
2981,398,Avocado
2982,398,Cheddar_Cheese
2983,398,Tomato
2984,398,Spinach
2985,398,Butter
2986,398,Black_Pepper
2987,399,Eggs
2988,399,Zucchini
2989,399,Broccoli
2990,399,Swiss_Cheese
2991,399,Whole_Milk
2992,399,Canola_Oil
2993,399,Kosher_Salt
2994,399,Black_Pepper
2995,400,Rolled_Oats
2996,400,Pineapple
2997,400,Cashews
2998,400,Low_Fat_Milk
2999,400,Cinnamon
3000,400,Maple_Syrup
3001,400,Chia_Seeds
3002,401,All_Purpose_Flour
3003,401,Eggs
3004,401,Whole_Milk
3005,401,Baking_Powder
3006,401,Mango
3007,401,Butter
3008,401,Sugar
3009,401,Vanilla_Extract
3010,402,Flour_Tortilla
3011,402,Eggs
3012,402,Black_Bean
3013,402,Cheddar_Cheese
3014,402,Salsa
3015,402,Potatoes
3016,402,Green_Onion
3017,402,Kosher_Salt
3018,403,Broccoli_Cheddar
3019,403,Vegetable_Broth
3020,403,Carrot
3021,403,Celery
3022,403,Onion
3023,403,Garlic
3024,403,Kosher_Salt
3025,403,Black_Pepper
3026,404,Macaroni
3027,404,Shrimp
3028,404,Garlic_Olive_Oil_Sauce
3029,404,Garlic
3030,404,Parmesan_Cheese
3031,404,Spinach
3032,404,Olive_Oil
3033,405,Chickpea
3034,405,Romaine_Lettuce
3035,405,Avocado
3036,405,Zucchini
3037,405,Cilantro_Lime_Dressing
3038,405,Croutons
3039,405,Parmesan_Cheese
3040,406,Flour_Tortilla
3041,406,Turkey
3042,406,Chipotle_Sauce
3043,406,Romaine_Lettuce
3044,406,Tomato
3045,406,Red_Onion
3046,406,Cheddar_Cheese
3047,407,Chickpea
3048,407,Couscous
3049,407,Broccoli
3050,407,Carrot
3051,407,Edamame
3052,407,Lemon_Herb_Sauce
3053,407,Sesame_Seeds
3054,408,Sourdough_Bread
3055,408,Chicken
3056,408,Lettuce
3057,408,Tomato
3058,408,Pickles
3059,408,Red_Onion
3060,408,Cheddar_Cheese
3061,408,Mayonnaise
3062,409,Cod
3063,409,Mashed_Potatoes
3064,409,Green_Bean
3065,409,Lemon_Juice
3066,409,Butter
3067,409,Parsley
3068,409,Kosher_Salt
3069,409,Black_Pepper
3070,410,Corn_Tortilla
3071,410,Chickpea
3072,410,Chipotle_Sauce
3073,410,Monterey_Jack_Cheese
3074,410,Onion
3075,410,Cilantro
3076,410,Rice
3077,410,Sour_Cream
3078,411,Beef
3079,411,Pita_Bread
3080,411,Rice
3081,411,Cucumber
3082,411,Tomato
3083,411,Tzatziki_Sauce
3084,411,Red_Onion
3085,411,Parsley
3086,412,Pork
3087,412,Rice
3088,412,Coconut_Curry_Sauce
3089,412,Broccoli
3090,412,Carrot
3091,412,Olive_Oil
3092,412,Garlic
3093,412,Kosher_Salt
3094,413,Chicken
3095,413,Jasmine_Rice
3096,413,Coconut_Milk
3097,413,Green_Curry_Paste
3098,413,Bell_Pepper
3099,413,Onion
3100,413,Basil
3101,413,Lime_Juice
3102,414,Linguine
3103,414,Chicken
3104,414,Tomato_Basil_Sauce
3105,414,Garlic
3106,414,Tomato
3107,414,Parmesan_Cheese
3108,414,Olive_Oil
3109,414,Basil
3110,415,Rolled_Oats
3111,415,Strawberry
3112,415,Peanuts
3113,415,Low_Fat_Milk
3114,415,Cinnamon
3115,415,Maple_Syrup
3116,415,Chia_Seeds
3117,416,All_Purpose_Flour
3118,416,Eggs
3119,416,Whole_Milk
3120,416,Baking_Powder
3121,416,Mango
3122,416,Butter
3123,416,Sugar
3124,416,Vanilla_Extract
3125,417,Flour_Tortilla
3126,417,Eggs
3127,417,Turkey_Sausage
3128,417,Cheddar_Cheese
3129,417,Salsa
3130,417,Potatoes
3131,417,Green_Onion
3132,417,Kosher_Salt
3133,418,Greek_Yogurt
3134,418,Raspberry
3135,418,Granola
3136,418,Honey
3137,418,Chia_Seeds
3138,418,Vanilla_Extract
3139,419,Croissant
3140,419,Eggs
3141,419,Egg
3142,419,Cheddar_Cheese
3143,419,Tomato
3144,419,Spinach
3145,419,Butter
3146,419,Black_Pepper
3147,420,Eggs
3148,420,Carrot
3149,420,Corn
3150,420,Parmesan_Cheese
3151,420,Whole_Milk
3152,420,Canola_Oil
3153,420,Kosher_Salt
3154,420,Black_Pepper
3155,421,Lentil
3156,421,Vegetable_Broth
3157,421,Carrot
3158,421,Celery
3159,421,Onion
3160,421,Garlic
3161,421,Kosher_Salt
3162,421,Black_Pepper
3163,422,Macaroni
3164,422,Chicken
3165,422,Garlic_Olive_Oil_Sauce
3166,422,Garlic
3167,422,Parmesan_Cheese
3168,422,Spinach
3169,422,Olive_Oil
3170,423,Lentil
3171,423,Romaine_Lettuce
3172,423,Zucchini
3173,423,Tomato
3174,423,Balsamic_Dressing
3175,423,Croutons
3176,423,Parmesan_Cheese
3177,424,Flour_Tortilla
3178,424,Shrimp
3179,424,Mediterranean_Sauce
3180,424,Romaine_Lettuce
3181,424,Tomato
3182,424,Red_Onion
3183,424,Swiss_Cheese
3184,425,Pork
3185,425,Farro
3186,425,Broccoli
3187,425,Carrot
3188,425,Edamame
3189,425,Lemon_Herb_Sauce
3190,425,Sesame_Seeds
3191,426,Sourdough_Bread
3192,426,Portobello
3193,426,Lettuce
3194,426,Tomato
3195,426,Pickles
3196,426,Red_Onion
3197,426,Feta_Cheese
3198,426,Mayonnaise
3199,427,Chicken
3200,427,Kale
3201,427,Spinach
3202,427,Soy_Sauce
3203,427,Garlic
3204,427,Ginger
3205,427,Sesame_Oil
3206,427,Brown_Rice
3207,428,Rigatoni
3208,428,Tofu
3209,428,Roasted_Garlic_Sauce
3210,428,Garlic
3211,428,Tomato
3212,428,Parmesan_Cheese
3213,428,Olive_Oil
3214,428,Basil
3215,429,Chicken
3216,429,Quinoa
3217,429,Green_Bean
3218,429,Lemon_Juice
3219,429,Butter
3220,429,Parsley
3221,429,Kosher_Salt
3222,429,Black_Pepper
3223,430,Corn_Tortilla
3224,430,Pinto_Bean
3225,430,Salsa_Verde_Sauce
3226,430,Monterey_Jack_Cheese
3227,430,Onion
3228,430,Cilantro
3229,430,Rice
3230,430,Sour_Cream
3231,431,Lamb
3232,431,Pita_Bread
3233,431,Rice
3234,431,Cucumber
3235,431,Tomato
3236,431,Tzatziki_Sauce
3237,431,Red_Onion
3238,431,Parsley
3239,432,Pork
3240,432,Quinoa
3241,432,Lemon_Herb_Sauce
3242,432,Broccoli
3243,432,Carrot
3244,432,Olive_Oil
3245,432,Garlic
3246,432,Kosher_Salt
3247,433,Flour_Tortilla
3248,433,Eggs
3249,433,Vegetable
3250,433,Cheddar_Cheese
3251,433,Salsa
3252,433,Potatoes
3253,433,Green_Onion
3254,433,Kosher_Salt
3255,434,Greek_Yogurt
3256,434,Strawberry
3257,434,Granola
3258,434,Honey
3259,434,Chia_Seeds
3260,434,Vanilla_Extract
3261,435,English_Muffin
3262,435,Eggs
3263,435,Turkey_Sausage
3264,435,Cheddar_Cheese
3265,435,Tomato
3266,435,Spinach
3267,435,Butter
3268,435,Black_Pepper
3269,436,Eggs
3270,436,Zucchini
3271,436,Spinach
3272,436,Pepper_Jack_Cheese
3273,436,Whole_Milk
3274,436,Canola_Oil
3275,436,Kosher_Salt
3276,436,Black_Pepper
3277,437,Rolled_Oats
3278,437,Peach
3279,437,Peanuts
3280,437,Low_Fat_Milk
3281,437,Cinnamon
3282,437,Maple_Syrup
3283,437,Chia_Seeds
3284,438,All_Purpose_Flour
3285,438,Eggs
3286,438,Whole_Milk
3287,438,Baking_Powder
3288,438,Mango
3289,438,Butter
3290,438,Sugar
3291,438,Vanilla_Extract
3292,439,Sourdough_Bread
3293,439,Turkey
3294,439,Lettuce
3295,439,Tomato
3296,439,Pickles
3297,439,Red_Onion
3298,439,Mozzarella_Cheese
3299,439,Mayonnaise
3300,440,Minestrone
3301,440,Vegetable_Broth
3302,440,Carrot
3303,440,Celery
3304,440,Onion
3305,440,Garlic
3306,440,Kosher_Salt
3307,440,Black_Pepper
3308,441,Macaroni
3309,441,Chicken
3310,441,Marinara_Sauce
3311,441,Garlic
3312,441,Parmesan_Cheese
3313,441,Spinach
3314,441,Olive_Oil
3315,442,Corn_Tortilla
3316,442,Chicken
3317,442,Cabbage
3318,442,Pico_De_Gallo
3319,442,Cilantro
3320,442,Lime_Juice
3321,442,Cotija_Cheese
3322,443,Grilled_Chicken
3323,443,Romaine_Lettuce
3324,443,Avocado
3325,443,Spinach
3326,443,Ranch_Dressing
3327,443,Croutons
3328,443,Parmesan_Cheese
3329,444,Flour_Tortilla
3330,444,Beef
3331,444,Caesar_Sauce
3332,444,Romaine_Lettuce
3333,444,Tomato
3334,444,Red_Onion
3335,444,Pepper_Jack_Cheese
3336,445,Tofu
3337,445,Quinoa
3338,445,Green_Bean
3339,445,Lemon_Juice
3340,445,Butter
3341,445,Parsley
3342,445,Kosher_Salt
3343,445,Black_Pepper
3344,446,Corn_Tortilla
3345,446,Lentil
3346,446,Salsa_Verde_Sauce
3347,446,Monterey_Jack_Cheese
3348,446,Onion
3349,446,Cilantro
3350,446,Rice
3351,446,Sour_Cream
3352,447,Chicken
3353,447,Pita_Bread
3354,447,Rice
3355,447,Cucumber
3356,447,Tomato
3357,447,Tzatziki_Sauce
3358,447,Red_Onion
3359,447,Parsley
3360,448,Chicken
3361,448,Quinoa
3362,448,Garlic_Parmesan_Sauce
3363,448,Broccoli
3364,448,Carrot
3365,448,Olive_Oil
3366,448,Garlic
3367,448,Kosher_Salt
3368,449,Beef
3369,449,Jasmine_Rice
3370,449,Coconut_Milk
3371,449,Massaman_Curry_Paste
3372,449,Bell_Pepper
3373,449,Onion
3374,449,Basil
3375,449,Lime_Juice
3376,450,Shrimp
3377,450,Spinach
3378,450,Carrot
3379,450,Soy_Sauce
3380,450,Garlic
3381,450,Ginger
3382,450,Sesame_Oil
3383,450,Brown_Rice
3384,451,Flour_Tortilla
3385,451,Eggs
3386,451,Vegetable
3387,451,Cheddar_Cheese
3388,451,Salsa
3389,451,Potatoes
3390,451,Green_Onion
3391,451,Kosher_Salt
3392,452,Greek_Yogurt
3393,452,Banana
3394,452,Granola
3395,452,Honey
3396,452,Chia_Seeds
3397,452,Vanilla_Extract
3398,453,Biscuit
3399,453,Eggs
3400,453,Ham
3401,453,Cheddar_Cheese
3402,453,Tomato
3403,453,Spinach
3404,453,Butter
3405,453,Black_Pepper
3406,454,Eggs
3407,454,Zucchini
3408,454,Spinach
3409,454,Parmesan_Cheese
3410,454,Whole_Milk
3411,454,Canola_Oil
3412,454,Kosher_Salt
3413,454,Black_Pepper
3414,455,Rolled_Oats
3415,455,Apple
3416,455,Pecans
3417,455,Low_Fat_Milk
3418,455,Cinnamon
3419,455,Maple_Syrup
3420,455,Chia_Seeds
3421,456,All_Purpose_Flour
3422,456,Eggs
3423,456,Whole_Milk
3424,456,Baking_Powder
3425,456,Peach
3426,456,Butter
3427,456,Sugar
3428,456,Vanilla_Extract
3429,457,Grilled_Chicken
3430,457,Romaine_Lettuce
3431,457,Sweet_Potato
3432,457,Carrot
3433,457,Cilantro_Lime_Dressing
3434,457,Croutons
3435,457,Parmesan_Cheese
3436,458,Flour_Tortilla
3437,458,Salmon
3438,458,Mediterranean_Sauce
3439,458,Romaine_Lettuce
3440,458,Tomato
3441,458,Red_Onion
3442,458,Mozzarella_Cheese
3443,459,Turkey
3444,459,Rice
3445,459,Broccoli
3446,459,Carrot
3447,459,Edamame
3448,459,Chipotle_Sauce
3449,459,Sesame_Seeds
3450,460,Sourdough_Bread
3451,460,Portobello
3452,460,Lettuce
3453,460,Tomato
3454,460,Pickles
3455,460,Red_Onion
3456,460,Cheddar_Cheese
3457,460,Mayonnaise
3458,461,Lentil
